,brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
3029,LG,Zero,Android,1.5,190.0,False,Li-Ion,2050,4,1.2,13,8,16
3030,LG,G Pad II 10.1,Android,2,250.0,False,Li-Ion,7400,4,2.26,5,2,16
3031,LG,G Pad II 8.0 LTE,Android,1.5,300.0,False,Li-Ion,4200,4,1.2,5,2,32
3033,LG,Tribute 2,Android,1,90.0,True,Li-Ion,1900,4,1.2,5,VGA,8
3035,LG,G4 Beat,Android,1.5,160.0,True,Li-Ion,2300,8,1.5,8,5,8
3038,LG,G4c,Android,1,150.0,True,Li-Ion,2540,4,1.3,8,5,8
3039,LG,G4 Dual,Android,3,280.0,True,Li-Ion,3000,6,1.4,16,8,32
3040,LG,G4,Android,3,300.0,True,Li-Ion,3000,6,1.4,16,8,32
3041,LG,G Stylo,Android,1,180.0,True,Li-Ion,3000,4,1.2,8,5,8
3042,LG,G4 Stylus,Android,1,250.0,True,Li-Ion,3000,4,1.2,13,5,8
3043,LG,AKA,Android,1.5,220.0,True,Li-Ion,2610,4,1.2,8,2.1,16
3046,LG,Magna,Android,1,140.0,True,Li-Ion,2540,4,1.2,8,5,8
3047,LG,Spirit,Android,1,120.0,True,Li-Ion,2100,4,1.2,8,1,8
3048,LG,Leon,Android,1,120.0,True,Li-Ion,1900,4,1.2,5,VGA,8
3049,LG,Joy,Android,512,90.0,True,Li-Ion,1900,2,1.2,5,VGA,4
3050,LG,G Flex2,Android,2,270.0,False,Li-Po,3000,8,1.5,13,2.1,16
3051,LG,Tribute,Android,1,50.0,True,Li-Ion,2100,4,1.2,5,VGA,4
3054,LG,G3 Dual-LTE,Android,3,250.0,True,Li-Ion,3000,4,2.5,13,2.1,32
3056,LG,F60,Android,1,100.0,True,Li-Ion,2100,4,1.2,5,VGA,8
3057,LG,L60,Android,512,90.0,True,Li-Ion,1540,2,1.3,5,VGA,4
3058,LG,L60 Dual,Android,512,90.0,True,Li-Ion,1700,2,1.3,5,VGA,4
3059,LG,G3 Stylus,Android,1,240.0,True,Li-Ion,3000,4,1.3,13,1.3,8
3060,LG,L Bello,Android,1,100.0,True,Li-Ion,2540,4,1.3,8,1,8
3061,LG,L Fino,Android,1,110.0,True,Li-Ion,1900,4,1.2,8,VGA,4
3062,LG,G Pad 8.0 LTE,Android,1,240.0,False,Li-Ion,4200,4,1.2,5,1.3,32
3063,LG,G Vista,Android,1.5,270.0,True,Li-Ion,3200,4,1.2,8,1.3,8
3064,LG,G3 A,Android,2,360.0,True,Li-Ion,2610,4,2.26,13,2.1,32
3065,LG,G Pad 7.0 LTE,Android,1,190.0,False,Li-Ion,4000,4,1.2,5,Yes,16
3066,LG,L50,Android,512,100.0,True,Li-Ion,1900,2,1.3,3.15,VGA,4
3067,LG,L30,Android,512,60.0,True,Li-Ion,1540,2,1.0,2,No,4
3068,LG,L20,Android,512,50.0,True,Li-Ion,1540,2,1.0,2,No,4
3070,LG,G3 LTE-A,Android,3,330.0,True,Li-Ion,3000,4,2.7,13,2.1,32
3071,LG,G3 S Dual,Android,1,210.0,True,Li-Ion,2540,4,1.2,8,1.3,8
3072,LG,G3 S,Android,1,190.0,True,Li-Ion,2540,4,1.2,8,1.3,8
3073,LG,L65 D280,Android,1,190.0,True,Li-Ion,2100,2,1.2,5,VGA,4
3074,LG,G3 (CDMA),Android,3,300.0,True,Li-Ion,3000,4,2.5,13,2.1,32
3075,LG,G3,Android,2,300.0,True,Li-Ion,3000,4,2.5,13,2.1,16
3078,LG,Volt,Android,1,130.0,True,Li-Ion,3000,4,1.2,8,1.3,8
3080,LG,G Pad 10.1,Android,1,260.0,False,Li-Ion,8000,4,1.2,5,1.3,16
3081,LG,G Pad 8.0,Android,1,220.0,False,Li-Ion,4200,4,1.2,5,1.3,16
3082,LG,G Pad 7.0,Android,1,160.0,False,Li-Ion,4000,4,1.2,3.15,1.3,8
3084,LG,L80 Dual,Android,1,120.0,True,Li-Ion,2540,2,1.2,5,VGA,4
3086,LG,L65 Dual D285,Android,1,150.0,True,Li-Ion,2100,2,1.2,5,VGA,4
3087,LG,G Pad 8.3 LTE,Android,2,220.0,False,Li-Po,4600,4,1.5,5,1.3,16
3088,LG,F70 D315,Android,1,200.0,True,Li-Ion,2440,4,1.2,5,VGA,8
3089,LG,G2 mini LTE (Tegra),Android,1,240.0,True,Li-Ion,2440,4,1.7,13,1.3,8
3090,LG,G2 mini LTE,Android,1,180.0,True,Li-Ion,2440,4,1.2,8,1.3,8
3091,LG,G2 mini,Android,1,160.0,True,Li-Ion,2440,4,1.2,8,1.3,8
3092,LG,L90 Dual D410,Android,1,290.0,True,Li-Po,2540,4,1.2,5,VGA,8
3093,LG,L90 D405,Android,1,170.0,True,Li-Ion,2540,4,1.2,5,1.3,8
3094,LG,L70 D320N,Android,1,150.0,True,Li-Ion,2100,2,1.2,5,VGA,4
3095,LG,L70 Dual D325,Android,1,130.0,True,Li-Ion,2100,2,1.2,5,VGA,4
3097,LG,L40 D160,Android,512,80.0,True,Li-Ion,1540,2,1.2,3.15,No,4
3098,LG,L40 Dual D170,Android,512,90.0,True,Li-Ion,1700,2,1.2,3.15,No,4
3099,LG,G Pro 2,Android,3,310.0,True,Li-Ion,3200,4,2.26,13,2.1,32
3101,LG,Optimus L1 II Tri E475,Android,512,90.0,True,Li-Ion,1540,1,1.0,2,No,4
3102,LG,Optimus F3Q,Android,1,230.0,True,Li-Ion,2460,2,1.2,5,VGA,4
3103,LG,GX F310L,Android,2,250.0,True,Li-Ion,3140,4,1.7,13,2.1,32
3104,LG,Nexus 5,Android,2,260.0,False,Li-Po,2300,4,2.3,8,1.3,32
3105,LG,G Flex,Android,2,360.0,False,Li-Po,3500,4,2.26,13,2.1,32
3107,LG,G Pro Lite,Android,1,250.0,True,Li-Ion,3140,2,1.0,8,1.3,8
3108,LG,G Pro Lite Dual,Android,1,240.0,True,Li-Ion,3140,2,1.0,8,1.3,8
3109,LG,Optimus L2 II E435,Android,512,70.0,True,Li-Ion,1540,1,0.0,3.15,No,4
3111,LG,G Pad 8.3,Android,2,300.0,False,Li-Po,4600,4,1.7,5,1.3,16
3112,LG,G2,Android,2,270.0,False,Li-Po,3000,4,2.26,13,2.1,32
3113,LG,Optimus L9 II,Android,1,250.0,True,Li-Ion,2150,2,1.4,8,1.3,8
3114,LG,Enact VS890,Android,1,260.0,True,Li-Ion,2460,2,1.2,5,VGA,8
3115,LG,Optimus GJ E975W,Android,2,270.0,True,Li-Ion,2280,4,1.5,13,1.3,16
3116,LG,Optimus L4 II Dual E445,Android,512,110.0,True,Li-Ion,1700,1,1.0,3.15,No,4
3117,LG,Optimus L4 II E440,Android,512,110.0,True,Li-Ion,1700,1,1.0,3.15,No,4
3119,LG,Optimus F3,Android,1,100.0,True,Li-Ion,2460,2,1.2,5,VGA,4
3120,LG,Lucid2 VS870,Android,1,270.0,True,Li-Ion,2460,2,1.2,5,1.3,8
3122,LG,Optimus F6,Android,1,200.0,True,Li-Ion,2460,2,1.2,5,1.3,4
3123,LG,Optimus F5,Android,1,220.0,True,Li-Ion,2150,2,1.2,5,1.3,8
3124,LG,Optimus G Pro E985,Android,2,400.0,True,Li-Ion,3140,4,1.7,13,2.1,32
3125,LG,Optimus L7 II Dual P715,Android,768,150.0,True,Li-Ion,2460,2,1.0,8,VGA,4
3126,LG,Optimus L7 II P710,Android,768,180.0,True,Li-Ion,2460,2,1.0,8,VGA,4
3127,LG,Optimus L5 II Dual E455,Android,512,120.0,True,Li-Ion,1700,1,1.0,5,No,4
3128,LG,Optimus L5 II E460,Android,512,140.0,True,Li-Ion,1700,1,1.0,5,No,4
3129,LG,Optimus L3 II Dual E435,Android,512,90.0,True,Li-Po,1540,1,1.0,3.15,No,4
3130,LG,Optimus L3 II E430,Android,512,90.0,True,Li-Po,1540,1,1.0,3.15,No,4
3131,LG,Optimus L1 II E410,Android,512,60.0,True,Li-Ion,1540,1,1.0,2,No,4
3132,LG,Nexus 4 E960,Android,2,250.0,False,Li-Po,2100,4,1.5,8,1.3,8
3137,LG,Spectrum II 4G VS930,Android,1,170.0,True,Li-Ion,2150,2,1.5,8,1.3,16
3138,LG,Mach LS860,Android,1,150.0,True,Li-Ion,1700,2,1.2,5,VGA,8
3142,LG,Optimus G E970,Android,2,250.0,False,Li-Po,2100,4,1.5,8,1.3,16
3143,LG,Optimus G LS970,Android,2,480.0,False,Li-Po,2100,1,0.0,13,1.3,32
3144,LG,Optimus G E975,Android,2,160.0,False,Li-Po,2100,4,1.5,13,1.3,32
3146,LG,Splendor US730,Android,768,120.0,True,Li-Ion,1700,1,1.0,5,VGA,4
3147,LG,Escape P870,Android,1,180.0,True,Li-Ion,2150,2,1.2,5,1.3,4
3148,LG,Optimus L5 Dual E615,Android,512,110.0,True,Li-Ion,1540,1,0.8,5,No,4
3149,LG,Optimus L9 P760,Android,1,170.0,True,Li-Ion,2150,2,1.0,5,VGA,4
3150,LG,Motion 4G MS770,Android,1,110.0,True,Li-Ion,1700,2,1.2,5,VGA,8
3151,LG,Optimus Vu P895,Android,1,210.0,False,Li-Ion,2100,4,1.5,8,1.3,32
3152,LG,Optimus L3 E405,Android,384,80.0,True,Li-Ion,1540,1,0.8,3.15,No,1
3156,LG,Optimus Elite LS696,Android,512,110.0,True,Li-Ion,1520,1,0.8,5,No,4
3158,LG,Optimus LTE2,Android,2,210.0,True,Li-Ion,2150,2,1.5,8,1.3,16
3159,LG,Optimus True HD LTE P936,Android,1,220.0,True,Li-Ion,1830,2,1.5,8,1.3,4
3161,LG,Lucid 4G VS840,Android,1,200.0,True,Li-Ion,1700,2,1.2,5,VGA,8
3162,LG,Optimus M+ MS695,Android,512,100.0,True,Li-Ion,1300,1,0.8,5,No,4
3163,LG,Optimus 4X HD P880,Android,1,220.0,True,Li-Ion,2150,4,1.5,8,1.3,16
3164,LG,Optimus 3D Max P720,Android,1,230.0,True,Li-Ion,1520,2,1.2,Dual,VGA,8
3166,LG,Optimus L7 P700,Android,512,120.0,True,Li-Ion,1700,1,1.0,5,Yes,4
3167,LG,Optimus L5 E610,Android,512,120.0,True,Li-Ion,1500,1,0.8,5,No,4
3168,LG,Optimus Vu F100S,Android,1,240.0,False,Li-Ion,2080,2,1.5,8,1.3,32
3170,LG,Optimus L3 E400,Android,384,70.0,True,Li-Ion,1500,1,0.8,3.15,No,1
3173,LG,Connect 4G MS840,Android,1,110.0,True,Li-Ion,1540,2,1.2,5,VGA,4
3174,LG,Viper 4G LTE LS840,Android,1,140.0,True,Li-Ion,1700,2,1.2,5,VGA,4
3175,LG,Spectrum VS920,Android,1,130.0,True,Li-Ion,1830,2,1.5,8,1.3,4
3177,LG,Prada 3.0,Android,1,210.0,True,Li-Ion,1540,2,1.0,8,1.3,8
3178,LG,Nitro HD,Android,1,170.0,True,Li-Ion,1830,2,1.5,8,Yes,4
3179,LG,Optimus 4G LTE P935,Android,1,220.0,True,Li-Ion,1830,2,1.5,8,1.3,2
3187,LG,Optimus LTE SU640,Android,1,120.0,True,Li-Ion,1830,2,1.5,8,1.3,4
3188,LG,Optimus LTE LU6200,Android,1,140.0,True,Li-Ion,1830,2,1.5,8,1.3,4
3189,LG,Optimus EX SU880,Android,1,110.0,True,Li-Ion,1500,2,1.0,5,Yes,8
3190,LG,Optimus Q2 LU6500,Android,1,120.0,True,Li-Ion,1500,2,1.2,5,VGA,8
3191,LG,Optimus Hub E510,Android,512,80.0,True,Li-Ion,1500,1,0.8,5,No,512
3192,LG,Optimus Sol E730,Android,512,110.0,True,Li-Ion,1500,1,1.0,5,VGA,2
3193,LG,Optimus Net Dual,Android,512,80.0,True,Li-Ion,1500,1,0.8,3.15,No,150
3194,LG,Optimus Net,Android,512,80.0,True,Li-Ion,1500,1,0.8,3.15,No,512
3195,LG,Esteem MS910,Android,512,150.0,True,Li-Ion,1500,1,1.0,5,1.3,8
3197,LG,Optimus Black (White version),Android,512,140.0,True,Li-Ion,1500,1,1.0,5,2,2
3198,LG,Optimus Pro C660,Android,256,70.0,True,Li-Ion,1500,1,0.8,3.15,No,512
3222,LG,Thrill 4G P925,Android,512,230.0,True,Li-Ion,1500,2,1.0,Dual,Yes,8
3224,LG,Optimus 3D P920,Android,512,190.0,True,Li-Ion,1500,2,1.0,Dual,Yes,8
3232,LG,Optimus Black P970,Android,512,110.0,True,Li-Ion,1500,1,1.0,5,2,2
3233,LG,Optimus 2X SU660,Android,512,150.0,True,Li-Ion,1500,2,1.0,8,1.3,8
3234,LG,Optimus 2X,Android,512,150.0,True,Li-Ion,1500,2,1.0,8,1.3,8
3246,LG,Axis,Android,256,70.0,True,Li-Ion,1500,1,0.6,3.15,No,512
3253,LG,Quantum,Microsoft,512,80.0,True,Li-Ion,1500,1,1.0,5,No,16
3255,LG,E900 Optimus 7,Microsoft,512,120.0,True,Li-Ion,1500,1,1.0,5,No,16
3262,LG,Optimus One P500,Android,512,100.0,True,Li-Ion,1500,1,0.6,3.15,No,170
3281,LG,Fathom VS750,Microsoft,256,40.0,True,Li-Po,,1,1.0,3.15,No,512
3315,LG,GW820 eXpo,Microsoft,256,90.0,True,Li-Po,1500,1,1.0,5,No,512
3647,Meizu,M5c,Android,2,140.0,False,,3000,4,1.3,8,5,16
3648,Meizu,E2,Android,2,210.0,False,Li-Ion,3400,8,2.3,13,8,16
3649,Meizu,M5s,Android,3,130.0,False,Li-Ion,3000,8,1.3,13,5,32
3650,Meizu,M5 Note,Android,3,190.0,False,,4000,8,1.8,13,5,32
3652,Meizu,Pro 6 Plus,Android,4,550.0,False,Li-Ion,3400,8,2.0,12,5,64
3653,Meizu,MX5e,Android,3,190.0,False,Li-Ion,3150,8,2.0,16,5,32
3654,Meizu,U10,Android,2,160.0,False,Li-Ion,2760,8,1.5,13,5,16
3655,Meizu,U20,Android,2,190.0,False,Li-Ion,3260,8,1.8,13,5,16
3656,Meizu,Pro 6s,Android,4,430.0,False,Li-Ion,3060,10,2.5,12,5,64
3657,Meizu,M5,Android,2,120.0,False,,3070,8,1.5,13,5,16
3658,Meizu,M3 Max,Android,3,270.0,False,,4100,8,1.8,13,5,64
3659,Meizu,M3e,Android,3,220.0,False,,3100,8,1.8,13,5,32
3660,Meizu,MX6,Android,3/4,300.0,False,Li-Ion,3060,10,0.0,12,5,32
3661,Meizu,M3s,Android,2,120.0,False,,3020,8,1.5,13,5,16
3662,Meizu,M3,Android,2,130.0,False,,2870,8,1.5,13,5,16
3663,Meizu,Pro 6,Android,4,410.0,False,Li-Ion,2560,10,2.5,21,5,64
3664,Meizu,M3 Note,Android,2,180.0,False,,4100,8,1.8,13,5,16
3665,Meizu,PRO 5 mini,Android,3,360.0,False,Li-Ion,,10,2.3,16,5,32
3666,Meizu,M1 Metal,Android|,2,170.0,False,Li-Ion,3140,8,2.0,13,5,32
3667,Meizu,PRO 5,Android,3,390.0,False,Li-Ion,3050,8,2.1,21,5,32
3668,Meizu,M2,Android,2,130.0,False,,2500,4,1.3,13,5,16
3669,Meizu,MX5,Android,3,210.0,False,Li-Ion,3150,8,2.2,20.7,5,64
3670,Meizu,M2 Note,Android,2,200.0,False,,3100,8,1.3,13,5,32
3671,Meizu,M1 Note,Android,2,130.0,False,,3140,8,1.7,13,5,32
3672,Meizu,M1,Android,1,100.0,False,Li-Ion,2500,4,1.5,13,5,8
3673,Meizu,MX4 Pro,Android,3,400.0,False,,3350,8,2.0,20.7,5,64
3674,Meizu,MX4,Android,2,340.0,False,,3100,8,2.2,20.7,2,64
3675,Meizu,MX3,Android,2,370.0,False,Li-Po,2400,8,1.6,8,2,64
3676,Meizu,MX2,Android,2,310.0,False,Li-Ion,1800,4,1.6,8,1.2,64
3677,Meizu,MX 4-core,Android,1,310.0,False,Li-Po,1700,4,1.4,8,VGA,64
3678,Meizu,MX,Android,1,270.0,False,Li-Ion,1600,2,1.4,8,VGA,16
3679,Micromax,Canvas Evok Power Q4260,Android,2,100.0,,Li-Po,4000,4,1.3,8,5,16
3680,Micromax,Canvas Evok Note E453,Android,3,140.0,False,Li-Po,4000,8,1.3,13,5,32
3682,Micromax,Dual 5,Android,4,360.0,False,Li-Ion,3200,8,1.8,Dual,13,128
3685,Micromax,Vdeo 4,Android,1,90.0,False,Li-Ion,4000,4,1.1,8,2,8
3694,Micromax,Canvas Spark 2 Plus Q350,Android,1,50.0,,Li-Ion,2000,4,1.3,5,2,8
3696,Micromax,Canvas Amaze 2 E457,Android,2,100.0,True,Li-Po,2500,8,1.4,13,5,16
3707,Micromax,Canvas Fire 5 Q386,Android,1,80.0,,Li-Ion,2500,4,1.3,8,5,16
3708,Micromax,Canvas 6 Pro E484,Android,4,180.0,False,Li-Ion,3000,8,2.0,13,5,16
3714,Micromax,Canvas Mega 4G Q417,Android,3,150.0,True,Li-Ion,2500,4,1.3,13,5,16
3715,Micromax,Canvas Fire 4G Plus Q412,Android,1,90.0,False,Li-Ion,2000,4,1.0,8,5,8
3716,Micromax,Canvas Nitro 3 E352,Android,2,120.0,True,Li-Ion,2500,8,1.4,13,5,16
3720,Micromax,Canvas 5 E481,Android,3,170.0,False,Li-Ion,2900,8,1.3,13,5,16
3737,Micromax,Canvas Xpress 2 E313,Android,1,90.0,True,Li-Ion,2500,8,1.4,13,2,8
3740,Micromax,Canvas Selfie Lens Q345,Android,1,120.0,False,Li-Ion,2800,4,1.3,8,5,8
3741,Micromax,Canvas Sliver 5 Q450,Android,2,250.0,False,Li-Po,2000,4,1.2,8,5,16
3743,Micromax,Canvas Knight 2 E471,Android,2,230.0,False,Li-Ion,2260,8,1.5,13,5,16
3744,Micromax,Canvas A1 AQ4502,Android,1,90.0,True,Li-Ion,1700,4,1.3,5,2,8
3745,Micromax,Q391 Canvas Doodle 4,Android,1,140.0,False,Li-Ion,3000,4,1.3,8,2,8
3746,Micromax,Canvas Nitro 2 E311,Android,2,150.0,False,Li-Ion,2400,8,1.4,13,5,16
3747,Micromax,Q372 Unite 3,Android,1,110.0,True,Li-Ion,2000,4,1.3,8,2,8
3748,Micromax,Canvas Play Q355,Android,1,110.0,True,Li-Ion,2820,4,1.3,5,VGA,8
3749,Micromax,Canvas Spark Q380,Android,1,70.0,False,Li-Ion,2000,4,1.3,8,2,8
3753,Micromax,Canvas Juice 2 AQ5001,Android,2,130.0,False,Li-Ion,3000,4,1.3,8,2,8
3755,Micromax,Bolt A82,Android,512,80.0,True,Li-Ion,1800,2,1.3,5,VGA,4
3756,Micromax,Canvas Pep Q371,Android,1,90.0,True,Li-Ion,1700,4,1.3,5,VGA,8
3757,Micromax,Bolt A067,Android,512,60.0,True,Li-Ion,1300,2,1.3,2,VGA,4
3760,Micromax,Canvas Fire 4 A107,Android,1,100.0,False,Li-Ion,2000,4,1.3,8,2,8
3762,Micromax,Canvas Tab P470,Android,1,90.0,False,Li-Ion,3200,2,1.3,5,VGA,8
3763,Micromax,Canvas Selfie A255,Android,2,240.0,False,Li-Ion,2300,8,1.7,13,13,16
3765,Micromax,Canvas Hue,Android,1,150.0,True,Li-Ion,3000,4,1.3,8,2,8
3767,Micromax,A99 Canvas Xpress,Android,1,110.0,True,Li-Ion,1950,4,1.3,5,VGA,8
3768,Micromax,A290 Canvas Knight Cameo,Android,1,150.0,False,Li-Ion,2000,8,1.4,8,5,8
3769,Micromax,Canvas A1,Android,1,80.0,True,Li-Ion,1700,4,1.3,5,2,4
3770,Micromax,A310 Canvas Nitro,Android,2,170.0,True,Li-Ion,2500,8,1.7,13,5,8
3771,Micromax,A092 Unite,Android,1,70.0,True,Li-Ion,1500,4,1.2,5,VGA,8
3772,Micromax,A65 Bolt,Android,512,70.0,True,Li-Ion,2000,2,1.3,2,VGA,4
3773,Micromax,A108 Canvas L,Android,1,140.0,True,Li-Ion,2350,4,1.3,8,2,8
3774,Micromax,A190 Canvas HD Plus,Android,1,170.0,True,Li-Ion,2000,6,1.5,8,2,8
3776,Micromax,A300 Canvas Gold,Android,2,300.0,False,Li-Po,2300,8,2.0,16,5,32
3777,Micromax,Canvas Win W121,Microsoft,1,120.0,True,Li-Ion,2000,4,1.2,8,2,8
3778,Micromax,Canvas Win W092,Microsoft,1,80.0,True,Li-Ion,1500,4,1.2,5,VGA,8
3779,Micromax,A089 Bolt,Android,512,60.0,True,Li-Ion,2100,2,1.3,2,VGA,4
3780,Micromax,A106 Unite 2,Android,1,90.0,True,Li-Ion,2000,4,1.3,5,2,8
3781,Micromax,A105 Canvas Entice,Android,512,90.0,True,Li-Ion,1900,4,1.2,5,VGA,4
3783,Micromax,A121 Canvas Elanza 2,Android,1,120.0,True,Li-Ion,2000,4,1.2,8,2,4
3784,Micromax,A120 Canvas 2 Colors,Android,1,110.0,True,Li-Ion,2000,4,1.3,8,2,4
3785,Micromax,A102 Canvas Doodle 3,Android,1,100.0,True,Li-Ion,2500,2,1.3,5,VGA,8
3786,Micromax,A47 Bolt,Android,256,50.0,True,Li-Ion,1600,4,1.3,2,VGA,512
3790,Micromax,A114R Canvas Beat,Android,1,190.0,True,Li-Ion,1900,4,1.2,8,2,4
3792,Micromax,A36 Bolt,Android,256,50.0,True,Li-Ion,1500,1,1.0,2,VGA,512
3793,Micromax,A28 Bolt,Android,256,40.0,True,Li-Ion,1500,1,1.0,VGA,VGA,512
3794,Micromax,A350 Canvas Knight,Android,2,240.0,False,Li-Ion,2350,8,1.7,16,8,32
3795,Micromax,Canvas Turbo Mini,Android,1,170.0,False,Li-Ion,1800,4,1.3,8,5,4
3798,Micromax,A114 Canvas 2.2,Android,1,150.0,True,Li-Ion,2000,4,1.3,8,2,4
3800,Micromax,A77 Canvas Juice,Android,1,90.0,True,Li-Ion,3000,2,1.3,5,VGA,4
3801,Micromax,A117 Canvas Magnus,Android,1,180.0,True,Li-Ion,2000,4,1.5,12,2,4
3802,Micromax,Canvas Turbo,Android,2,240.0,False,Li-Ion,2000,4,1.5,13,5,16
3803,Micromax,Canvas Tab P650,Android,1,170.0,False,Li-Ion,4800,4,1.2,5,2,16
3805,Micromax,A76,Android,512,100.0,True,Li-Ion,2000,2,1.2,5,VGA,4
3806,Micromax,A74 Canvas Fun,Android,512,90.0,True,Li-Ion,1500,2,1.3,5,VGA,4
3808,Micromax,A63 Canvas Fun,Android,512,60.0,True,Li-Ion,1500,2,1.3,2,VGA,4
3809,Micromax,A240 Canvas Doodle 2,Android,1,230.0,True,Li-Ion,2600,4,1.2,12,5,16
3810,Micromax,A92,Android,512,110.0,True,Li-Ion,2000,2,1.0,5,Yes,4
3811,Micromax,Canvas 4 A210,Android,1,230.0,True,Li-Ion,2000,4,1.2,13,5,16
3812,Micromax,A88,Android,512,110.0,True,Li-Ion,1800,2,1.0,5,Yes,4
3813,Micromax,A110Q Canvas 2 Plus,Android,1,180.0,True,Li-Ion,2000,4,1.2,8,2,4
3823,Micromax,A111 Canvas Doodle,Android,512,190.0,True,Li-Ion,2100,4,1.2,8,2,4
3835,Micromax,A115 Canvas 3D,Android,512,150.0,True,Li-Ion,2000,2,1.2,5,VGA,4
3836,Micromax,A116 Canvas HD,Android,1,230.0,True,Li-Ion,2000,4,1.2,8,2,4
3838,Micromax,A110 Canvas 2,Android,512,160.0,True,Li-Ion,2000,2,1.0,8,VGA,4
3839,Micromax,A89 Ninja,Android,512,90.0,True,Li-Ion,1450,2,1.0,3.15,No,2
3841,Micromax,A57 Ninja 3.0,Android,512,70.0,True,Li-Ion,1400,1,1.0,3.15,No,256
3842,Micromax,Funbook Infinity P275,Android,512,70.0,False,Li-Ion,4000,1,1.2,2,VGA,4
3843,Micromax,Funbook Alfa P250,Android,512,90.0,False,Li-Ion,2800,1,1.0,VGA,No,4
3844,Micromax,Funbook Pro,Android,1,170.0,False,Li-Ion,5600,1,1.2,VGA,No,8
3845,Micromax,A100,Android,512,160.0,True,Li-Ion,2000,1,1.0,5,VGA,4
3846,Micromax,A90s,Android,512,190.0,True,Li-Ion,1600,2,1.0,8,VGA,4
3847,Micromax,A90,Android,512,200.0,True,Li-Ion,1600,1,1.0,8,VGA,4
3851,Micromax,A25,Android,256,50.0,True,Li-Ion,1280,1,1.0,1.3,No,512
3858,Micromax,A56,Android,256,80.0,True,Li-Ion,1400,1,0.8,3.15,No,512
3872,Micromax,Funbook P300,Android,512,100.0,False,Li-Ion,2800,1,1.22,No,VGA,4
3873,Micromax,A73,Android,256,90.0,True,Li-Ion,1300,1,0.65,2,VGA,512
3886,Micromax,A55,Android,512,60.0,True,Li-Ion,1000,1,0.6,3.15,No,150
3891,Micromax,A85,Android,512,270.0,True,Li-Ion,1500,2,1.0,5,VGA,8
3892,Micromax,A70,Android,256,100.0,True,Li-Ion,1450,1,0.6,5,VGA,160
3940,Microsoft,Lumia 650,Microsoft,1,150.0,True,Li-Ion,2000,4,1.3,8,5,16
3941,Microsoft,Lumia 950 XL Dual SIM,Microsoft,3,350.0,True,Li-Ion,3340,8,1.5,20,5,32
3942,Microsoft,Lumia 950 XL,Microsoft,3,350.0,True,Li-Ion,3340,8,1.5,20,5,32
3943,Microsoft,Lumia 950 Dual SIM,Microsoft,3,280.0,True,Li-Ion,3000,6,1.4,20,5,32
3944,Microsoft,Lumia 950,Microsoft,3,280.0,True,Li-Ion,3000,6,1.4,20,5,32
3945,Microsoft,Lumia 550,Microsoft,1,90.0,True,Li-Ion,2100,4,1.1,5,2,8
3946,Microsoft,Lumia 540 Dual SIM,Microsoft,1,100.0,True,Li-Ion,2200,4,1.2,8,5,8
3947,Microsoft,Lumia 430 Dual SIM,Microsoft,1,70.0,True,Li-Ion,1500,2,1.2,2,VGA|,8
3948,Microsoft,Lumia 640 XL LTE Dual SIM,Microsoft,1,200.0,True,Li-Ion,3000,4,1.2,13,5,8
3949,Microsoft,Lumia 640 XL LTE,Microsoft,1,200.0,True,Li-Ion,3000,4,1.2,13,5,8
3950,Microsoft,Lumia 640 XL Dual SIM,Microsoft,1,170.0,True,Li-Ion,3000,4,1.2,13,5,8
3951,Microsoft,Lumia 640 XL,Microsoft,1,170.0,True,Li-Ion,3000,4,1.2,13,5,8
3952,Microsoft,Lumia 640 LTE Dual SIM,Microsoft,1,150.0,True,Li-Ion,2500,4,1.2,8,1,8
3953,Microsoft,Lumia 640 LTE,Microsoft,1,120.0,True,Li-Ion,2500,4,1.2,8,1,8
3954,Microsoft,Lumia 640 Dual SIM,Microsoft,1,170.0,True,Li-Ion,2500,4,1.2,8,1,8
3955,Microsoft,Lumia 532 Dual SIM,Microsoft,1,90.0,True,Li-Ion,1560,4,1.2,5,VGA|,8
3956,Microsoft,Lumia 532,Microsoft,1,90.0,True,Li-Ion,1560,4,1.2,5,VGA|,8
3957,Microsoft,Lumia 435 Dual SIM,Microsoft,1,70.0,True,Li-Ion,1560,2,1.2,2,VGA|,8
3958,Microsoft,Lumia 435,Microsoft,1,70.0,True,Li-Ion,1560,2,1.2,2,VGA|,8
3959,Microsoft,Lumia 535 Dual SIM,Microsoft,1,80.0,True,Li-Ion,1905,4,1.2,5,5,8
3960,Microsoft,Lumia 535,Microsoft,1,80.0,True,Li-Ion,1905,4,1.2,5,5,8
3961,Microsoft,Surface 2,Microsoft,2,330.0,False,Li-Ion,,4,1.7,5,3.5,64
3962,Microsoft,Surface,Microsoft,2,260.0,False,Li-Ion,,4,1.3,1.2,1.2,64
4015,Motorola,Moto E4 Plus,Android,3,190.0,False,Li-Ion,5000,4,1.3,13,5,16
4016,Motorola,Moto E4 Plus (USA),Android,2,180.0,False,Li-Ion,5000,4,1.4,13,5,32
4017,Motorola,Moto E4,Android,2,150.0,True,Li-Ion,2800,4,1.3,8,5,16
4018,Motorola,Moto E4 (USA),Android,2,130.0,True,Li-Ion,2800,4,1.4,8,5,16
