brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
Acer,Iconia Talk S,Android,2,170.0,False,Li-Ion,3400,4,1.3,13,2,32
Acer,Liquid Z6 Plus,Android,3,250.0,True,Li-Po,4080,8,1.3,13,5,32
Acer,Liquid Z6,Android,1,120.0,True,Li-Ion,2000,4,1.25,8,2,8
Acer,Iconia Tab 10 A3-A40,Android,2,230.0,False,Li-Ion,,4,1.3,5,2,64
Acer,Liquid X2,Android,3,230.0,True,Li-Po,4020,8,1.3,13,13,32
Acer,Liquid Zest Plus,Android,2,200.0,False,Li-Ion,5000,4,1.3,13,5,16
Acer,Liquid Zest,Android,1,110.0,True,Li-Ion,2000,4,1.3,8,5,8
Acer,Liquid Jade Primo,Microsoft,3,220.0,False,Li-Po,2870,6,1.4,21,8,32
Acer,Liquid Z330,Android,1,110.0,True,Li-Ion,2000,4,1.1,5,5,8
Acer,Liquid Z320,Android,1,90.0,True,Li-Po,2000,4,1.0,5,2,8
Acer,Liquid Z630,Android,1,200.0,True,Li-Ion,4000,4,1.3,8,8,8
Acer,Liquid Z530,Android,1,150.0,True,Li-Ion,2420,4,1.3,8,8,8
Acer,Iconia Tab A3-A20,Android,1,190.0,False,Li-Po,5910,4,1.3,5,2,16
Acer,Iconia Tab A3-A20FHD,Android,2,230.0,False,Li-Po,5910,4,1.5,5,2,32
Acer,Liquid Jade Z,Android,1,200.0,False,Li-Po,2300,4,1.5,13,5,8
Acer,Liquid Z520,Android,1,130.0,True,Li-Po,2000,4,1.3,8,2,8
Acer,Liquid Z220,Android,1,90.0,True,Li-Ion,1300,2,1.2,5,2,8
Acer,Liquid M220,Microsoft,512,80.0,True,Li-Ion,1300,2,1.2,5,2,4
Acer,Liquid Z410,Android,1,130.0,True,Li-Po,2000,4,1.3,5,2,8
Acer,Liquid Jade S,Android,2,200.0,False,Li-Ion,2300,8,1.5,13,5,16
Acer,Liquid Z500,Android,1,150.0,False,Li-Ion,2000,4,1.3,8,2,4
Acer,Liquid X1,Android,2,260.0,True,Li-Ion,2700,8,1.7,13,2,16
Acer,Liquid Jade,Android,1,180.0,False,Li-Ion,2100,4,1.3,13,2,8
Acer,Liquid E700,Android,2,200.0,False,Li-Ion,3500,4,1.2,8,2,16
Acer,Liquid E600,Android,1,200.0,False,Li-Ion,2500,4,1.2,8,2,4
Acer,Liquid Z200,Android,512,90.0,True,Li-Ion,1300,2,1.0,2,No,4
Acer,Iconia Tab 8 A1-840FHD,Android,2,200.0,False,Li-Ion,4600,4,1.86,5,2,32
Acer,Iconia One 7 B1-730,Android,1,90.0,False,Li-Ion,3700,2,1.6,5,Yes,8
Acer,Liquid E3 Duo Plus,Android,2,240.0,False,Li-Ion,,4,1.2,13,2,16
Acer,Liquid E3,Android,1,200.0,False,Li-Ion,,4,1.2,13,2,4
Acer,Liquid Z4,Android,512,100.0,True,Li-Ion,1630,2,1.3,5,1.3,4
Acer,Iconia B1-721,Android,1,130.0,False,Li-Po,2955,2,1.3,0,No,16
Acer,Iconia B1-720,Android,1,100.0,False,Li-Po,2955,2,1.3,0,No,8
Acer,Iconia A1-830,Android,1,130.0,False,Li-Ion,4000,2,1.6,5,2,16
Acer,Liquid Z5,Android,512,170.0,False,Li-Ion,2000,2,1.3,5,VGA,4
Acer,Liquid S2,Android,2,340.0,False,Li-Po,3300,4,2.2,13,2,16
Acer,Liquid Z3,Android,512,100.0,True,Li-Ion,1500,2,1.0,3.15,No,4
Acer,Liquid S1,Android,1,320.0,True,Li-Po,2400,4,1.5,8,2,8
Acer,Iconia Tab A3,Android,1,190.0,False,Li-Po,7300,4,1.2,5,VGA,32
Acer,Iconia Tab A1-811,Android,1,150.0,False,Li-Ion,4960,4,1.2,5,VGA,8
Acer,Iconia Tab A1-810,Android,1,120.0,False,Li-Ion,4960,4,1.2,5,VGA,8
Acer,Liquid E2,Android,1,180.0,True,Li-Ion,2000,4,1.2,8,2,4
Acer,Liquid Z2,Android,512,100.0,True,Li-Ion,1300,1,1.0,3,No,4
Acer,Liquid C1,Android,1,180.0,True,Li-Ion,2000,1,1.2,8,VGA,4
Acer,Liquid E1,Android,1,170.0,True,Li-Ion,1760,2,1.0,5,VGA,4
Acer,Iconia Tab B1-A71,Android,512,100.0,False,Li-Po,2710,2,1.2,0,No,8
Acer,Iconia Tab A110,Android,1,150.0,False,Li-Po,3420,4,1.2,2,No,8
Acer,Liquid Z110,Android,512,100.0,True,Li-Po,1300,1,1.0,3.15,No,4
Acer,Liquid Gallant E350,Android,1,160.0,True,Li-Ion,1500,1,1.0,5,No,4
Acer,Liquid Gallant Duo,Android,1,140.0,True,Li-Ion,1500,1,1.0,5,No,4
Acer,Liquid Glow E330,Android,512,120.0,True,Li-Ion,1300,1,1.0,5,No,1
Acer,CloudMobile S500,Android,1,220.0,True,Li-Ion,1460,2,1.5,8,HD,8
Acer,Iconia Tab A210,Android,1,260.0,False,Li-Po,3260,4,1.2,2,No,8
Acer,Iconia Tab A200,Android,1,200.0,False,Li-Po,3260,2,1.0,2,No,8
Acer,Iconia Tab A701,Android,1,380.0,False,Li-Po,9800,4,1.3,5,Yes,64
Acer,Iconia Tab A700,Android,1,230.0,False,Li-Ion,9800,4,1.3,5,Yes,64
Acer,Iconia Tab A511,Android,1,250.0,False,Li-Po,9800,4,1.3,5,1,32
Acer,Iconia Tab A510,Android,1,230.0,False,Li-Po,9800,4,1.3,5,1,32
Acer,Liquid Express E320,Android,512,90.0,True,Li-Ion,,1,0.0,5,No,512
Acer,Iconia Tab A501,Android,1,490.0,False,Li-Po,3260,2,1.0,5,2,64
Acer,Iconia Smart,Android,512,220.0,True,Li-Po,1500,1,1.0,8,2,8
Acer,Iconia Tab A500,Android,1,200.0,False,Li-Po,3260,2,1.0,5,2,32
Acer,Iconia Tab A101,Android,1,260.0,False,Li-Po,1530,2,1.0,5,2,8
Acer,Iconia Tab A100,Android,1,100.0,False,Li-Po,1530,2,1.0,5,2,8
Acer,Liquid mini E310,Android,512,120.0,True,Li-Ion,1300,1,0.6,5,No,512
Acer,beTouch E210,Android,256,150.0,True,Li-Ion,1300,1,0.6,3.15,No,512
Acer,beTouch E140,Android,256,110.0,True,Li-Ion,1300,1,0.6,3.15,No,512
Acer,Liquid mt,Android,512,70.0,True,Li-Ion,1500,1,0.8,5,No,512
Acer,Stream,Android,512,130.0,True,Li-Ion,1400,1,1.0,5,No,2
Acer,Liquid E,Android,512,90.0,True,Li-Ion,1350,1,0.768,5,No,512
Acer,neoTouch P400,Microsoft,256,100.0,True,Li-Po,1090,1,0.6,3.15,No,512
Acer,beTouch E400,Android,256,80.0,True,Li-Po,1090,1,0.6,3.15,No,512
Acer,Liquid,Android,256,90.0,True,Li-Ion,1350,1,0.768,5,No,512
alcatel,A5 LED,Android,2,200.0,,Li-Ion,2800,8,1.3,8,5,16
alcatel,A3 XL,Android,2,120.0,False,Li-Ion,3000,4,1.1,8,5,16
alcatel,Shine Lite,Android,2,200.0,False,Li-Ion,2460,4,1.3,13,5,16
alcatel,Fierce 4,Android,2,80.0,False,Li-Ion,2500,4,1.1,8,5,16
alcatel,X1,Android,2,250.0,False,Li-Po,2150,8,1.4,13,5,16
alcatel,Flash Plus 2,Android,2,140.0,False,Li-Ion,3000,8,1.8,13,5,16
alcatel,Pop 4+,Android,1.5,110.0,True,Li-Ion,2500,4,1.1,8,5,16
alcatel,Pop 4,Android,1,80.0,True,Li-Ion,2500,4,1.1,8,5,8
alcatel,Idol 4s Windows,Microsoft,4,440.0,False,Li-Ion,3000,4,2.15,21,8,64
alcatel,Idol 4s,Android,3,350.0,False,Li-Ion,3000,8,1.8,16,8,32
alcatel,Idol 4,Android,2,250.0,False,Li-Ion,2610,8,1.7,13,8,16
alcatel,Pixi 4 (6),Android,1,100.0,True,Li-Ion,2580,4,1.1,8,5,8
alcatel,Pixi 4 (4),Android,512,60.0,True,Li-Ion,1500,4,1.3,2,VGA,4
alcatel,Fierce XL,Android,2,130.0,False,Li-Ion,2500,4,1.1,8,2,16
alcatel,Flash 2,Android,2,230.0,False,Li-Ion,3000,8,1.3,13,5,16
alcatel,Flash Plus,Android,2,130.0,True,Li-Ion,3500,8,1.5,13,8,16
alcatel,Pop Astro,Android,1,130.0,True,Li-Ion,2000,4,1.5,5,VGA,4
alcatel,Idol 3 (5.5),Android,2,250.0,False,Li-Ion,2910,8,1.5,13,8,16
alcatel,Idol 3 (4.7),Android,1.5,200.0,False,Li-Ion,2000,4,1.2,13,5,8
alcatel,Pixi 3 (8) 3G,Android,1,100.0,False,Li-Ion,3240,2,1.3,2,VGA,4
alcatel,Pixi 3 (7) LTE,Android,1,130.0,False,Li-Ion,2820,4,1.1,2,VGA,4
alcatel,Pixi 3 (7) 3G,Android,512,100.0,False,Li-Ion,2820,2,1.3,2,VGA,4
alcatel,Pixi 3 (7),Android,512,80.0,False,Li-Ion,2820,4,1.3,2,VGA,4
alcatel,POP 10,Android,1,250.0,False,Li-Ion,4600,4,1.2,5,2,8
alcatel,Pixi 3 (4.5),Android,512,60.0,True,Li-Ion,1400,2,1.0,5,VGA,4
alcatel,Pixi 3 (4),Android,512,50.0,True,Li-Ion,1400,2,1.0,2,VGA,4
alcatel,Pixi 3 (3.5) Firefox,Firefox,256/512,40.0,True,Li-Ion,1300,2,1.0,2,VGA,512
alcatel,Pop 2 (4.5) Dual SIM,Android,1,180.0,True,Li-Ion,2000,4,1.2,5,VGA,8
alcatel,Pop 2 (4.5),Android,1,130.0,True,Li-Ion,2000,4,1.2,5,VGA,8
alcatel,POP 8S,Android,1,250.0,False,Li-Ion,4100,4,1.2,5,3,8
alcatel,Hero 8,Android,2,280.0,False,Li-Ion,4060,8,2.0,5,2,8
alcatel,Hero 2,Android,2,460.0,False,Li-Ion,3100,8,2.0,13.1,5,16
alcatel,POP 7S,Android,1,190.0,False,Li-Ion,3240,4,1.2,3,VGA,4
alcatel,Idol X+,Android,2,290.0,False,Li-Ion,2500,8,2.0,13.1,2,16
alcatel,POP 7,Android,1,160.0,False,Li-Ion,3240,2,1.3,2,VGA,4
alcatel,Fierce,Android,1,110.0,True,Li-Ion,1800,4,1.2,5,VGA,4
alcatel,Evolve,Android,512,70.0,True,Li-Ion,1400,1,1.0,5,VGA,4
alcatel,Pop C3,Android,512,80.0,True,Li-Ion,1300,2,1.3,5,VGA,4
alcatel,Idol Alpha,Android,1,360.0,False,Li-Ion,2000,4,1.2,13,1.3,16
alcatel,Hero,Android,2,370.0,False,Li-Ion,3400,4,1.5,13,2,8
alcatel,Idol S,Android,1,160.0,False,Li-Ion,2000,2,1.2,8,1.3,4
alcatel,Idol Mini,Android,512,130.0,False,Li-Ion,1700,2,1.3,5,Yes,4
alcatel,One Touch T10,Android,1,130.0,False,Li-Ion,3000,1,1.0,0,No,4
alcatel,Idol X,Android,2,370.0,False,Li-Ion,2000,4,1.5,13.1,2.1,8
alcatel,One Touch Fire,Firefox,512,120.0,True,Li-Ion,1400,1,1.0,3.15,No,160
alcatel,One Touch Star,Android,512,220.0,True,Li-Ion,1500,2,1.0,5,VGA,4
alcatel,One Touch Scribe Easy,Android,512,170.0,True,Li-Ion,2500,2,1.2,5,VGA,4
alcatel,One Touch Idol Ultra,Android,1,270.0,False,Li-Ion,1800,2,1.2,8,1.3,16
alcatel,One Touch Idol,Android,1,230.0,False,Li-Ion,1800,2,1.0,8,2,4
alcatel,One Touch T'Pop,Android,256,100.0,True,Li-Ion,1400,1,1.0,2,No,512
alcatel,One Touch M'Pop,Android,512,140.0,True,Li-Ion,1400,1,1.0,5,VGA,4
alcatel,One Touch X'Pop,Android,512,150.0,True,Li-Ion,1800,2,1.0,5,VGA,4
alcatel,One Touch Scribe HD-LTE,Android,1,350.0,True,Li-Ion,2500,4,1.2,8,1.3,4
alcatel,One Touch Scribe X,Android,1,620.0,True,Li-Ion,2500,4,1.2,12,1,4
alcatel,One Touch Scribe HD,Android,1,220.0,True,Li-Ion,2500,4,1.2,8,Yes,4
alcatel,OT-997D,Android,1,280.0,True,Li-Ion,1800,2,1.0,8,VGA,4
alcatel,OT-997,Android,1,250.0,True,Li-Ion,1800,2,1.0,8,VGA,4
alcatel,OT-986,Android,1,250.0,True,Li-Ion,1800,2,1.5,5,2,8
alcatel,OT-985,Android,256,110.0,True,Li-Ion,1300,1,0.65,3.15,VGA,512
alcatel,OT-995,Android,512,220.0,True,Li-Ion,1500,1,1.4,5,VGA,2
alcatel,OT-918,Android,256,100.0,True,Li-Ion,1300,1,0.65,3.15,No,512
alcatel,OT-918D,Android,256,130.0,True,Li-Ion,1300,1,0.65,3.15,No,512
Allview,X4 Soul,Android,4,420.0,False,Li-Po,3000,8,2.0,13,13,64
Allview,X3 Soul Pro,Android,4,450.0,False,Li-Po,3000,8,2.0,16,8,64
Allview,P8 Energy Pro,Android,3,420.0,False,Li-Po,5020,8,1.3,13,5,64
Allview,X3 Soul,Android,3,300.0,False,Li-Po,3150,8,1.3,13,5,32
Allview,X2 Soul Style + Platinum,Android,3,200.0,False,Li-Po,2350,4,1.3,13,5,16
Allview,X2 Soul Style,Android,2,180.0,False,Li-Po,2350,4,1.3,13,5,16
Allview,X2 Soul Lite,Android,1,160.0,True,Li-Po,2400,4,1.3,8,5,16
Allview,V2 Viper X+,Android,3,300.0,True,Li-Po,3150,8,1.3,13,5,16
Allview,V2 Viper X,Android,1,250.0,True,Li-Po,3150,8,1.3,13,5,16
Allview,V2 Viper,Android,1,200.0,True,Li-Ion,2000,4,1.3,8,5,16
Allview,V2 Viper i,Android,1,120.0,True,Li-Ion,2000,4,1.3,5,2,16
Allview,P8 Energy mini,Android,2,170.0,True,Li-Ion,4000,4,1.3,8,5,16
Allview,P5 Pro,Android,1,130.0,True,Li-Ion,1700,4,1.0,5,VGA,8
Allview,P6 Pro,Android,1,100.0,False,Li-Ion,3140,4,1.0,8,5,8
Allview,P8 Energy,Android,2,300.0,False,Li-Po,6000,4,1.3,13,5,16
Allview,P5 Energy,Android,1,140.0,True,Li-Po,4000,4,1.0,5,2,16
Allview,E4,Android,2,240.0,True,Li-Po,2100,8,1.3,13,5,16
Allview,E3 Living,Android,1,140.0,True,Li-Ion,1850,4,1.0,8,2,8
Allview,X2 Xtreme,Android,3,490.0,False,Li-Po,3500,8,2.0,24,8,64
Allview,C5 Smiley,Android,512,80.0,True,Li-Ion,1400,2,1.3,3.15,VGA,4
Allview,C6 Quad 4G,Android,1,140.0,True,Li-Ion,1800,4,1.3,5,VGA,8
Allview,E2 Living,Android,512,90.0,True,Li-Po,1350,2,1.3,3.15,VGA,4
Allview,Twin X2,Android,1,230.0,False,Li-Po,1920,8,1.4,8,2,8
Allview,P7 Seon,Android,1,230.0,True,Li-Ion,2400,6,1.5,8,2,8
Allview,X1 Xtreme Mini,Android,2,300.0,False,Li-Po,2200,4,2.15,16,4,16
Allview,X2 Soul Mini,Android,1,230.0,False,Li-Ion,2050,8,1.7,8,5,16
Allview,Impera M,Microsoft,512,90.0,True,Li-Ion,1420,4,1.2,5,VGA,4
Allview,Impera S,Microsoft,1,170.0,True,Li-Ion,2000,4,1.2,8,2,8
Allview,Impera i,Microsoft,1,160.0,True,Li-Po,1750,4,1.2,8,2,8
Allview,A6 Quad,Android,512,130.0,True,Li-Ion,1500,4,1.2,5,VGA,4
Allview,X2 Soul,Android,2,340.0,False,Li-Ion,2300,8,1.7,13,5,16
Allview,P7 Xtreme,Android,1,290.0,False,,2200,8,1.7,13,No,16
Allview,X1 Xtreme,Android,3,470.0,False,Li-Po,2500,4,2.15,16,8,32
Allview,V1 Viper S,Android,2,310.0,True,Li-Ion,2500,4,1.4,13,5,16
Allview,Viva Q7 Life,Android,1,90.0,False,Li-Po,3000,4,1.0,0,No,8
Allview,3 Speed Quad HD,Android,1,160.0,False,Li-Po,8000,4,1.0,2,Yes,8
Allview,City Life,Android,512,70.0,False,Li-Po,3000,2,1.5,0,No,8
Allview,2 Speed Quad,Android,1,120.0,False,Li-Po,4400,4,1.0,2,VGA,8
Allview,City+,Android,512,80.0,False,Li-Po,3000,2,1.5,0,No,8
Allview,Viva H8,Android,1,190.0,False,Li-Po,4000,4,1.2,5,2,8
Allview,Viva Q8,Android,1,150.0,False,Li-Po,4000,4,1.0,5,VGA,8
Allview,P6 Quad Plus,Android,1,220.0,True,Li-Po,2100,4,1.5,8,1,4
Allview,A5 Quad,Android,512,130.0,True,Li-Ion,1700,4,1.3,5,VGA,4
Allview,P5 Symbol,Android,512,160.0,True,Li-Ion,1700,2,1.2,5,VGA,4
Allview,X1 Soul Mini,Android,1,270.0,False,Li-Po,3000,4,1.5,8,2,16
Allview,X1 Soul,Android,2,360.0,False,Li-Po,2000,4,1.5,13,5,32
Allview,A5 Duo,Android,512,100.0,True,Li-Ion,1700,2,1.2,3.15,VGA,4
Allview,H2 Qubo,Android,512,120.0,True,Li-Ion,1800,4,1.2,5,VGA,4
Allview,Viper i V1,Android,1,200.0,True,Li-Ion,1800,4,1.3,8,2,8
Allview,Viper V1,Android,1,230.0,True,Li-Ion,1800,4,1.2,8,2,4
Allview,P5 Qmax,Android,1,230.0,True,Li-Ion,3000,4,1.2,8,1,4
Allview,A4ALL,Android,256,70.0,True,Li-Ion,1500,1,1.0,2,VGA,512
Allview,P5 Quad,Android,1,170.0,True,Li-Ion,2100,4,1.2,8,1,4
Allview,P6 Stony,Android,1,200.0,False,Li-Po,2100,2,1.0,8,1,4
Allview,P4 Duo,Android,512,180.0,True,Li-Ion,1600,2,1.0,8,VGA,4
Allview,P5 Mini,Android,512,90.0,True,Li-Ion,1700,1,1.0,3.15,VGA,4
Allview,P4 AllDro,Android,512,200.0,True,Li-Ion,1600,1,1.0,8,VGA,4
Allview,P3 AllDro,Android,512,100.0,True,Li-Ion,1900,1,0.67,8,VGA,512
Allview,P2 AllDro,Android,256,80.0,True,Li-Ion,1400,1,0.67,5,VGA,512
Amazon,Fire HDX 8.9 (2014),Android,2,310.0,False,Li-Ion,,4,2.5,8,720p,64
Amazon,Fire Phone,Amazon,2,160.0,False,Li-Ion,2400,4,2.2,13,2.1,64
Amazon,Kindle Fire HDX 8.9,Android,2,280.0,False,Li-Ion,,4,2.2,8,720p,64
Amazon,Kindle Fire HDX,Android,2,170.0,False,Li-Ion,,4,2.2,1.3,No,64
Amazon,Kindle Fire HD 8.9 LTE,Android,1,380.0,False,Li-Ion,,2,1.5,1.3,No,64
Amazon,Kindle Fire HD 8.9,Android,1,200.0,False,Li-Ion,,2,1.5,1.3,No,32
Amazon,Kindle Fire HD,Android,1,150.0,False,Li-Ion,,2,1.2,1.3,No,32
Apple,iPad 9.7,iOS,2,390.0,False,Li-Ion,8827,2,1.84,8,1.2,32
Apple,iPhone 7 Plus,iOS,3,900.0,False,Li-Ion,2900,4,2.34,12,7,32
Apple,iPhone 7,iOS,GB|,760.0,False,Li-Ion,1960,4,2.34,12,7,32
Apple,iPad Pro 9.7,iOS,2,690.0,False,Li-Ion,,2,2.16,12,5,32
Apple,iPhone SE,iOS,2,440.0,False,Li-Po,1624,2,1.84,12,1.2,64
Apple,iPhone 6s Plus,iOS,2,750.0,False,Li-Ion,2750,2,1.84,12,5,64
Apple,iPhone 6s,iOS,2,620.0,False,Li-Ion,1715,2,1.84,12,5,64
Apple,iPad Pro,iOS,4,850.0,False,Li-Ion,10,2,2.26,8,1.2,32
Apple,iPad mini 4,iOS,2,360.0,False,Li-Ion,5124,2,1.5,8,1.2,64
Apple,iPad Air 2,iOS,2,440.0,False,Li-Po,7340,3,1.5,8,1.2,64
Apple,iPad mini 3,iOS,1,400.0,False,Li-Po,6470,2,1.3,5,1.2,64
Apple,iPhone 6 Plus,iOS,1,700.0,False,Li-Po,2915,2,1.4,8,1.2,64
Apple,iPhone 6,iOS,1,540.0,False,Li-Po,1810,2,1.4,8,1.2,64
Apple,iPad Air,iOS,1,350.0,False,Li-Po,8600,2,1.3,5,1.2,64
Apple,iPad mini 2,iOS,1,270.0,False,Li-Po,6470,2,1.3,5,1.2,64
Apple,iPhone 5s,iOS,1,330.0,False,Li-Po,1560,2,1.3,8,1.2,64
Apple,iPhone 5c,iOS,1,300.0,False,Li-Po,1510,2,1.3,8,1.2,8
Apple,iPad mini Wi-Fi,iOS,512,200.0,False,Li-Po,4490,2,1.0,5,1.2,64
Apple,iPad mini Wi-Fi + Cellular,iOS,512,300.0,False,Li-Po,4490,2,1.0,5,1.2,64
Apple,iPad 4 Wi-Fi,iOS,1,350.0,False,Li-Po,11560,2,1.4,5,1.2,64
Apple,iPad 4 Wi-Fi + Cellular,iOS,1,500.0,False,Li-Po,11560,2,1.4,5,1.2,64
Apple,iPhone 5,iOS,1,340.0,False,Li-Po,1440,2,1.3,8,1.2,64
Apple,iPad 3 Wi-Fi + Cellular,iOS,1,400.0,False,Li-Po,11560,2,1.0,5,VGA|,64
Apple,iPad 3 Wi-Fi,iOS,1,290.0,False,Li-Po,11560,2,1.0,5,VGA|,64
Apple,iPhone 4s,iOS,512,190.0,False,Li-Po,1432,2,1.0,8,VGA|,8
Apple,iPad 2 Wi-Fi + 3G,iOS,512,370.0,False,Li-Po,6930,2,1.0,0.7,VGA,64
Apple,iPad 2 Wi-Fi,iOS,512,200.0,False,Li-Po,6930,2,1.0,0.7,VGA,64
Apple,iPad 2 CDMA,iOS,512,200.0,False,Li-Po,6930,2,1.0,0.7,VGA,64
Apple,iPhone 4,iOS,512,200.0,False,Li-Po,1420,1,1.0,5,VGA|,8
Apple,iPhone 4 CDMA,iOS,512,150.0,False,Li-Po,1420,1,1.0,5,Videocalling,32
Apple,iPhone 3GS,iOS,256,110.0,False,Li-Ion,,1,0.6,3.15,No,8
Apple,iPhone 3G,iOS|,128,90.0,False,Li-Ion,,1,0.41200000000000003,2,No,8
Archos,55 Graphite,Android,2,180.0,False,Li-Ion,3000,4,1.5,13,5,16
Archos,50 Graphite,Android,1,130.0,False,Li-Ion,2400,4,1.5,13,5,16
Archos,Diamond 2 Plus,Android,4,250.0,False,Li-Ion,2950,8,2.0,20.7,8,64
Archos,50d Helium 4G,Android,1,140.0,True,Li-Ion,2100,4,1.2,13,5,8
Archos,50b Helium 4G,Android,1,150.0,True,Li-Po,2000,4,1.2,8,2,8
Archos,50 Diamond,Android,2,200.0,False,Li-Po,2700,8,1.5,16,8,16
Archos,40 Cesium,Microsoft,512,80.0,True,Li-Ion,1700,4,1.2,5,2,4
Archos,80 Helium 4G,Android,1,280.0,True,Li-Ion,3500,4,1.2,5,2,8
Archos,64 Xenon,Android,1,240.0,True,Li-Ion,2800,4,1.3,8,2,4
Archos,50c Oxygen,Android,1,240.0,True,Li-Ion,2000,8,1.7,8,2,8
Archos,50 Helium 4G,Android,1,280.0,True,Li-Ion,2000,4,1.2,8,2,8
Archos,45 Helium 4G,Android,1,230.0,True,Li-Ion,1850,4,1.2,5,VGA,4
Asus,Zenpad 3 8.0 Z582KL,Android,3,390.0,False,Li-Ion,4680,8,1.8,13,5,32
Asus,Zenfone Live ZB501KL,Android,2,150.0,False,Li-Ion,2650,4,1.2,13,5,32
Asus,Zenfone 3s Max ZC521TL,Android,3,230.0,False,Li-Po,5000,8,1.5,13,8,32
Asus,Zenpad 3S 10 Z500KL,Android,4,450.0,False,Li-Po,7800,6,1.4,8,5,32
Asus,Zenfone AR ZS571KL,Android,GB|,800.0,False,Li-Ion,3300,4,2.35,23,8,64
Asus,Zenfone 3 Zoom ZE553KL,Android,4,550.0,False,Li-Ion,5000,8,2.0,12,13,64
Asus,Zenpad 3 8.0 Z581KL,Android,4,390.0,False,Li-Po,4680,6,1.4,8,2,32
Asus,Zenfone Go ZB500KL,Android,2,130.0,True,Li-Ion,2600,4,1.2,13,5,16
Asus,Zenfone 3 Max ZC553KL,Android,2/3/4,280.0,False,Li-Ion,4100,8,1.4,16,8,32
Asus,Zenfone 3 Deluxe 5.5 ZS550KL,Android,4,440.0,False,Li-Ion,3000,8,2.0,16,8,64
Asus,Zenpad Z10 ZT500KL,Android,3,360.0,False,Li-Po,7800,6,1.4,8,5,32
Asus,Zenfone 3 Max ZC520TL,Android,2,230.0,False,Li-Po,4130,4,1.25,13,5,16
Asus,Zenfone 3 Laser ZC551KL,Android,2,270.0,False,Li-Ion,3000,8,1.4,13,8,32
Asus,Zenfone 3 ZE520KL,Android,3,360.0,False,Li-Ion,2600,8,2.0,16,8,32
Asus,Zenfone Pegasus 3,Android,2,210.0,False,Li-Ion,4100,4,1.3,13,5,16
Asus,Zenfone 3 Ultra ZU680KL,Android,3/4,700.0,False,Li-Ion,4600,8,1.8,23,8,64
Asus,Zenfone 3 Deluxe ZS570KL,Android,4/6,690.0,False,Li-Ion,3000,4,2.15,23,8,64
Asus,Zenfone 3 ZE552KL,Android,3,450.0,False,Li-Ion,3000,8,2.0,16,8,32
Asus,Zenfone Max ZC550KL (2016),Android,2,170.0,False,Li-Po,5000,8,1.5,13,5,32
Asus,Zenfone Go ZB450KL,Android,1,110.0,True,Li-Po,2070,4,1.2,8,2,8
Asus,Zenfone Go ZB452KG,Android,1,90.0,True,Li-Po,2070,4,1.2,5,VGA|,8
Asus,Zenfone Go ZB551KL,Android,2,150.0,True,Li-Ion,3010,4,1.6,8,5,32
Asus,Zenfone Go T500,Android,2,110.0,True,Li-Po,2500,4,1.2,8,5,16
Asus,Zenfone Go ZC451TG,Android,1,70.0,True,Li-Ion,1600,4,1.3,5,VGA,8
Asus,Live G500TG,Android,2,230.0,True,Li-Po,2070,4,1.3,8,2,16
Asus,Zenfone 2 Laser ZE551KL,Android,3,180.0,True,Li-Po,3000,8,1.7,13,5,32
Asus,Zenfone Zoom ZX551ML,Android,4,500.0,False,Li-Po,3000,4,2.5,13,5,64
Asus,Zenpad 10 Z300C,Android,2,160.0,False,,,4,0.0,5,2,8
Asus,Zenfone Go ZC500TG,Android,2,130.0,True,Li-Po,2070,4,1.3,8,2,8
Asus,Zenfone Max ZC550KL,Android,2,170.0,False,Li-Po,5000,4,1.2,13,5,8
Asus,Zenfone 2 Deluxe ZE551ML,Android,4,500.0,False,Li-Po,3000,4,2.3,13,5,64
Asus,Zenfone 2 Laser ZE601KL,Android,2,300.0,True,Li-Po,3000,8,1.7,13,5,16
Asus,Zenfone 2 Laser ZE600KL,Android,2,360.0,True,Li-Po,3000,8,1.7,13,5,16
Asus,Zenfone 2 Laser ZE550KL,Android,2,220.0,True,Li-Po,3000,4,1.2,13,5,16
Asus,Zenfone 2 Laser ZE500KG,Android,2,200.0,True,Li-Ion,,4,1.2,8,5,8
Asus,Zenfone 2 Laser ZE500KL,Android,2,210.0,True,Li-Po,2400,4,1.2,13,5,8
Asus,Zenpad 7.0 Z370CG,Android,2,160.0,False,Li-Po,,4,0.0,8,2,16
Asus,Zenfone 2E,Android,1,110.0,False,Li-Po,2500,2,1.6,8,2,8
Asus,Pegasus 2 Plus,Android,3,300.0,False,Li-Po,3030,8,1.7,13,8,32
Asus,Zenpad 8.0 Z380KL,Android,1,280.0,False,Li-Po,4000,8,0.0,5,2,8
Asus,Zenpad C 7.0,Android,1,140.0,False,Li-Po,,4,0.0,5,VGA,8
Asus,Zenfone Selfie ZD551KL,Android,2/3,280.0,True,Li-Po,3000,8,1.7,13,13,32
Asus,Zenfone 2 ZE500CL,Android,2,180.0,False,Li-Po,2500,2,1.6,8,2,16
Asus,Zenfone 2 ZE550ML,Android,2,250.0,False,Li-Po,3000,4,1.8,13,5,16
Asus,Zenfone 2 ZE551ML,Android,2/4,370.0,False,Li-Po,3000,4,2.3,13,5,64
Asus,Fonepad 7 FE375CL,Android,2,220.0,False,Li-Po,,4,1.33,5,2,8
